image,caption
138705546_be7a6845dd.jpg,Two girls sit along a lake while a man in the background fishes
138705546_be7a6845dd.jpg,"Two little girls in bathing suits sit on the shore of a lake , watching someone fishing from a boat ."
138705546_be7a6845dd.jpg,Two little girls in pink bathing suit tops sit on rocks by the water .
1390268323_2c8204e91c.jpg,Two children climb into the back of a vehicle from the front seat .
1390268323_2c8204e91c.jpg,Two children in swim trunks climb through a car
1390268323_2c8204e91c.jpg,two small boys wearing only their underwear climbing a bench in a van
1390268323_2c8204e91c.jpg,Two young boys are climbing over the seat in a vehicle .
1390268323_2c8204e91c.jpg,"Two young boys , wearing just underwear , climb around a vehicle ."
1394396709_65040d97ab.jpg,A brown dog carrying a black object .
1394396709_65040d97ab.jpg,A dog retrieving in the water .
1394396709_65040d97ab.jpg,A dog with a water pack is walking through clear green water .
1394396709_65040d97ab.jpg,The dog is running through the water carrying a black and yellow object in its mouth .
1394396709_65040d97ab.jpg,The Irish Setter is retrieving a flashlight from the pond .
1400424834_1c76e700c4.jpg,A lady dressed in shades of black waits on the sidewalk for a train .
1400424834_1c76e700c4.jpg,A skinny girl in large boots is standing by the roadside .
1400424834_1c76e700c4.jpg,"A tall , thin , brunette girl wearing combat boots standing on a sidewalk ."
1400424834_1c76e700c4.jpg,A woman standing by a wire fence on a sidewalk .
1400424834_1c76e700c4.jpg,Woman in zebra print top and tight jeans standing on a curb .
1402843760_d30f1dbf0f.jpg,a dog trots through the grass .
1402843760_d30f1dbf0f.jpg,A fluffy white dog is outside .
1402843760_d30f1dbf0f.jpg,A white dog competing in an agility event .
1402843760_d30f1dbf0f.jpg,A white dog lifts its paw as it stands on the grass near striped poles .
1402843760_d30f1dbf0f.jpg,The small furry white dog is walking in the green grass .
140430106_2978fda105.jpg,A dog is running along a beach on a sunny day .
140430106_2978fda105.jpg,A dog running at the beach in front of the ocean and a bright blue cloudy sky .
140430106_2978fda105.jpg,A dog runs along the short at a beach .
140430106_2978fda105.jpg,A lean dog runs along the beach .
140430106_2978fda105.jpg,Slender dog running in the sand on a sunny day .
1410193619_13fff6c875.jpg,A baby stands on the side of a couch and knocks over a lamp .
1410193619_13fff6c875.jpg,A small child climbs onto the arm of a red couch .
1410193619_13fff6c875.jpg,"Baby indoors , climbing on red couch arm , reaching for lamp ."
1410193619_13fff6c875.jpg,Small girl in a teal dress on the arm of a chair reaching for a floor lamp .
1410193619_13fff6c875.jpg,Woman sitting on a red couch inside the house .
1414820925_3504c394e1.jpg,A man in red shorts jumping in back of a volleyball net .
1414820925_3504c394e1.jpg,A man in red shorts jumps behind a volleyball net .
1414820925_3504c394e1.jpg,A man in red swim trunks playing volleyball .
1414820925_3504c394e1.jpg,Athletic man spiking volleyball .
1414820925_3504c394e1.jpg,Guy in red shorts jumping up in front of volleyball net
141755290_4b954529f3.jpg,A vendor in all pink and red clothing is preparing her wears while looking forward .
141755290_4b954529f3.jpg,A woman in an red tracksuit squeezing lemons in a press .
141755290_4b954529f3.jpg,A woman wearing a floral necklace makes a drink and smiles .
141755290_4b954529f3.jpg,The lady is selling freshly squeezed lemonade .
141755290_4b954529f3.jpg,The woman is squeezing juice to make drinks .
1418503947_953d373632.jpg,A man in an orange hat pulls a cigarette out of a box .
1418503947_953d373632.jpg,A man reaches into his pack for a cigarette .
1418503947_953d373632.jpg,A man takes out a cigarette .
1418503947_953d373632.jpg,A man with a orange hat and a brown jacket has a cigarette in his mouth .
1418503947_953d373632.jpg,There is a man with a brown hat lighting a cigarette .
1420060118_aed262d606.jpg,A child dressed as a ninja is jumping through the air under a large tree .
1420060118_aed262d606.jpg,A child in a ninja outfit does a jumping kick .
1420060118_aed262d606.jpg,A man wearing a martial arts uniform is jumping through the air .
1420060118_aed262d606.jpg,A person with a black and red outfit and a black hood is up in the air .
1420060118_aed262d606.jpg,a young ninja jumps into the air .
1425069308_488e5fcf9d.jpg,A dog on two legs with its mouth opened toward a blue ball in the air .
1425069308_488e5fcf9d.jpg,A white dog catching a blue ball
1425069308_488e5fcf9d.jpg,A white dog jumps to catch a blue ball in a living room .
1425069308_488e5fcf9d.jpg,The dog is jumping in the air to catch a ball .
1425069308_488e5fcf9d.jpg,"Two dogs in a family room are playing , one is catching a ball in its mouth ."
1425485485_d7c97a5470.jpg,A girl touches a boys face ; both are smiling .
1425485485_d7c97a5470.jpg,A girl with her eyes closed is touching a boy 's cheeks .
1425485485_d7c97a5470.jpg,Little girl laughing and touching a boy 's face as they lean toward each other .
1425485485_d7c97a5470.jpg,"Two children , a boy and a girl ."
1425485485_d7c97a5470.jpg,Two children facing each other and laughing .
1429546659_44cb09cbe2.jpg,A white dog and a black dog in a field .
1429546659_44cb09cbe2.jpg,A white dog with a branch in his mouth and a black dog .
1429546659_44cb09cbe2.jpg,A white dog with a stick in his mouth standing next to a black dog .
1429546659_44cb09cbe2.jpg,"Two dogs are standing next to each other , and the white dog has a stick in its mouth ."
1429546659_44cb09cbe2.jpg,Two dogs stand in the brown grass .
1429814475_0b592b9995.jpg,A lady sitting down and someone with black shorts and shoes
1429814475_0b592b9995.jpg,A lady with a scooter sits on the side of the sidewalk .
1429814475_0b592b9995.jpg,A woman sits on the curb next to a scooter talking to a man .
1429814475_0b592b9995.jpg,The lady rest on the curb after riding her razer .
1429814475_0b592b9995.jpg,The woman is sitting on a short concrete wall next to a scooter .
1433142189_cda8652603.jpg,A hiker is walking a treeless path up a hill .
1433142189_cda8652603.jpg,A man is backpacking up a grassy hill .
1433142189_cda8652603.jpg,A man with a big backpack is walking through a grass trail up a hill .
1433142189_cda8652603.jpg,Person hiking up a grassy trail toward a large hill .
1433142189_cda8652603.jpg,The hiker is following a trail uphill .
1434607942_da5432c28c.jpg,A child rides on a man 's shoulders .
1434607942_da5432c28c.jpg,A child wearing a red jacket is sitting on the man 's shoulders .
1434607942_da5432c28c.jpg,A man carrying a girl on his shoulders .
1434607942_da5432c28c.jpg,A small child in a red jacket is sitting on a man 's shoulders and holding his head .
1434607942_da5432c28c.jpg,A white man with carrying hair and a beard with a child on his shoulders .
143688283_a96ded20f1.jpg,a man in a harness climbing a rock wall
143688283_a96ded20f1.jpg,A man with a white shirt and helmet is climbing a mountain .
143688283_a96ded20f1.jpg,A man in a white shirt and helmet is using climbing equipment .
143688283_a96ded20f1.jpg,a young man wearing a white helmet climbing up a rock wall
143688283_a96ded20f1.jpg,Man rock climbing looking up the rock
1439282131_3814d6ae04.jpg,The two dogs are in the water retrieving a stick .
1439282131_3814d6ae04.jpg,Two dogs are holding the same stick in their mouths while in the water .
1439282131_3814d6ae04.jpg,Two dogs in the surf holding on to the same stick .
1439282131_3814d6ae04.jpg,Two dogs in the water fighting over a stick .
1439282131_3814d6ae04.jpg,Two dogs swimming with a stick .
1440024115_129212c988.jpg,A man plays Frisbee with his dog .
1440024115_129212c988.jpg,A man with a Frisbee and a dog in the air with a Frisbee in his mouth .
1440024115_129212c988.jpg,A tri-colored dog jumps and catches a pink frisbeen that a man in shorts has thrown .
1440024115_129212c988.jpg,Small dog catching a Frisbee .
1440024115_129212c988.jpg,"The man and dog , which is leaping into the air , are playing Frisbee ."
1445754124_647168f211.jpg,A black and white dog climbs a leaning tree trunk .
1445754124_647168f211.jpg,A black and white dog is walking up a bent tree .
1445754124_647168f211.jpg,A gray dog climbs up a slanted tree .
1445754124_647168f211.jpg,A gray dog is climbing up a low tree branch in a park .
1445754124_647168f211.jpg,A gray mottled dog stands on the sloping trunk of a tree overlooking a grassy field .
1446053356_a924b4893f.jpg,Children participate in a sport on a green field while in uniforms .
1446053356_a924b4893f.jpg,The young soccer player enjoys the game .
1446053356_a924b4893f.jpg,Two girls in soccer strips are playing on a sports field .
1446053356_a924b4893f.jpg,Two girls play on a fenced in field .
1446053356_a924b4893f.jpg,Two girls wearing black and white uniforms run down a grassy field .
1449370354_380c4123c9.jpg,Kids running across the grass .
1449370354_380c4123c9.jpg,Three young boys are running on grass .
1449370354_380c4123c9.jpg,"Two boys , one wearing glasses , run across grass . Third child partially in shot ."
1449370354_380c4123c9.jpg,two young boys running on a grassy field
1449370354_380c4123c9.jpg,Young boys running on grass .
1449692616_60507875fb.jpg,A girl takes a picture with her hand over the camera lens .
1449692616_60507875fb.jpg,A little girl holding a camera .
1449692616_60507875fb.jpg,a small child wearing a grey and purple shirt playing with a black camera .
1449692616_60507875fb.jpg,Little girl looking through a camera .
1449692616_60507875fb.jpg,Thie little girl is taking a picture with a camera .
1456393634_74022d9056.jpg,A boy doing a handstand on the beach .
1456393634_74022d9056.jpg,A child does a handstand on the sand at the beach .
1456393634_74022d9056.jpg,A child doing a handstand on the beach .
1456393634_74022d9056.jpg,A little boy does a cartwheel on the beach .
1456393634_74022d9056.jpg,A little boy doing a handstand on the beach .
145721498_a27d2db576.jpg,A man in a blue canoe battling through rough waves
145721498_a27d2db576.jpg,A man kayaks through rough water .
145721498_a27d2db576.jpg,A man rows a blue kayak through white water rapids .
145721498_a27d2db576.jpg,Man paddling in blue kayak in the water .
145721498_a27d2db576.jpg,The kayaker braces himself as he goes down the river .
1457762320_7fe121b285.jpg,A group of bicyclists getting ready for a ride .
1457762320_7fe121b285.jpg,A group of cyclists is pausing nearby a green and tan sign .
1457762320_7fe121b285.jpg,A group of men are standing around and drinking water with their bikes .
1457762320_7fe121b285.jpg,A group of men chat and drink water from water bottles while standing by their bicycles .
1457762320_7fe121b285.jpg,Men in athletic clothing stand near bicycles .
1460500597_866fa0c6f3.jpg,A man is sitting in room made up of wood panelling .
1460500597_866fa0c6f3.jpg,A man sits at a table in a room .
1460500597_866fa0c6f3.jpg,Man sitting at a table in a restaurant .
1460500597_866fa0c6f3.jpg,The man in the button up shirt is sitting at a table .
1460500597_866fa0c6f3.jpg,There is a man sitting in a restaurant at night .
1461667284_041c8a2475.jpg,A guitarist plays while people play with hula-hoops in the background .
1461667284_041c8a2475.jpg,"A guitarist sits playing before microphones , while a man and a boy dance and a woman stands by ."
1461667284_041c8a2475.jpg,A man in a white hat plays guitar on a stage .
1461667284_041c8a2475.jpg,A man plays guitar on a stage while another woman smiles
1461667284_041c8a2475.jpg,Four people performing music outdoors .
1464120327_d90279ca3a.jpg,A little boy presses his face a window .
1464120327_d90279ca3a.jpg,A little boy puts his face up to the uniquely-shaped window .
1464120327_d90279ca3a.jpg,A little boy stands up next to a window and cries .
1464120327_d90279ca3a.jpg,A young boy in a blue shirt presses against the glass for a better look at desserts .
1464120327_d90279ca3a.jpg,Little boy peering into a glass display case .
146577646_9e64b8c2dc.jpg,A kayaker is battling waves in a purple boat while wearing rain gear .
146577646_9e64b8c2dc.jpg,A man is paddling in whitewater rapids .
146577646_9e64b8c2dc.jpg,A man kayaks in rough water .
146577646_9e64b8c2dc.jpg,Man in a kayak swimming in rough waters .
